Annee,Mois,Jour,Temp max,Temp min,Temp moy,Pluie tot,Vit. raf. max. 
2009,5,19,11,6,0,7,NA
2009,5,20,9,3,-2,5,NA
2009,5,21,13,2,-2,6,NA
2009,5,22,16,2,-5,3,NA
2009,5,23,22,7,2,4,NA
2009,5,24,24,4,6,3,NA
2009,5,25,19,8,3,6,NA
2009,5,26,25,2,6,9,NA
2009,5,27,20,6,4,3,NA
2009,5,28,22,3,1,0,NA
2009,5,29,NA,0,7,NA,0
2009,5,30,23,0,9,0,NA
2009,5,31,20,7,3,0,NA
2009,6,1,16,9,3,1,NA
2009,6,2,21,7,-2,4,NA
2009,6,3,NA,6,9,NA,0
2009,6,4,17,7,4,3,NA
2009,6,5,10,8,4,7,NA
2009,6,6,12,0,1,6,NA
2009,6,7,13,0,-2,5,NA
2009,6,8,13,0,-3,6,NA
2009,6,9,16,2,-4,9,NA
2009,6,10,19,4,1,7,NA
2009,6,11,25,6,7,3,NA
2009,6,12,23,3,11,3,NA
2009,6,13,NA,8,8,NA,0
2009,6,14,NA,NA,NA,NA,<31
2009,6,15,NA,9,6,NA,0
2009,6,16,NA,9,1,NA,0
2009,6,17,NA,8,7,NA,0
2009,6,18,21,5,11,5,NA
2009,6,19,25,1,7,4,NA
2009,6,20,NA,10,8,NA,0
2009,6,21,16,2,11,0,NA
2009,6,22,19,2,10,1,NA
2009,6,23,23,0,9,4,NA
2009,6,24,NA,6,4,NA,0
2009,6,25,NA,13,1,NA,0
2009,6,26,23,1,7,5,NA
2009,6,27,22,7,4,6,NA
2009,6,28,23,2,8,6,NA
2009,6,29,22,6,8,5,NA
2009,6,30,19,0,9,2,NA
2009,7,1,21,6,4,8,NA
2009,7,2,23,6,5,6,NA
2009,7,3,21,1,8,8,NA
2009,7,4,23,7,4,0,NA
2009,7,5,24,0,7,9,NA
2009,7,6,23,0,13,4,NA
2009,7,7,22,1,11,7,NA
2009,7,8,18,8,6,6,NA
2009,7,9,15,8,4,3,NA
2009,7,10,21,7,2,0,NA
2009,7,11,15,7,7,6,NA
2009,7,12,24,9,5,4,NA
2009,7,13,23,7,9,6,NA
2009,7,14,16,4,6,3,NA
2009,7,15,NA,5,0,NA,0
2009,7,16,NA,NA,NA,NA,<31
2009,7,17,NA,NA,NA,NA,<31
2009,7,18,NA,NA,NA,NA,<31
2009,7,19,22,4,11,1,NA
2009,7,20,22,8,10,5,NA
2009,7,21,NA,8,4,NA,0
2009,7,22,NA,NA,NA,NA,<31
2009,7,23,NA,NA,NA,NA,<31
2009,7,24,NA,NA,NA,NA,<31
2009,7,25,NA,NA,NA,NA,<31
2009,7,26,NA,NA,NA,NA,<31
2009,7,27,NA,8,8,NA,0
2009,7,28,22,3,10,4,NA
2009,7,29,22,4,6,6,NA
2009,7,30,24,9,7,2,NA
2009,7,31,23,4,7,6,NA
2009,8,1,NA,11,4,NA,0
2009,8,2,26,0,11,9,NA
2009,8,3,20,1,7,0,NA
2009,8,4,16,5,8,6,NA
2009,8,5,15,0,8,6,NA
2009,8,6,14,8,9,9,NA
2009,8,7,19,6,9,6,NA
2009,8,8,24,1,7,7,NA
2009,8,9,NA,10,7,NA,0
2009,8,10,NA,10,8,NA,0
2009,8,11,22,6,10,4,NA
2009,8,12,23,6,7,5,NA
2009,8,13,17,8,8,9,NA
2009,8,14,12,5,9,0,NA
2009,8,15,11,5,9,3,NA
2009,8,16,20,6,8,5,NA
2009,8,17,23,8,8,2,NA
2009,8,18,23,3,14,9,NA
2009,8,19,21,3,10,7,NA
2009,8,20,22,9,7,4,NA
2009,8,21,28,2,12,2,NA
2009,8,22,23,6,10,1,NA
2009,8,23,21,6,8,1,NA
2009,8,24,21,5,4,0,NA
2009,8,25,26,8,4,7,NA
2009,8,26,22,9,8,9,NA
2009,8,27,24,6,6,8,NA
2009,8,28,27,3,8,1,NA
2009,8,29,26,3,9,7,NA
2009,8,30,26,3,7,8,NA
2009,8,31,28,7,6,8,NA
2009,9,1,29,5,9,3,NA
2009,9,2,31,0,9,4,NA
2009,9,3,31,9,8,2,NA
2009,9,4,23,2,8,9,NA
2009,9,5,24,2,6,4,NA
2009,9,6,26,8,10,8,NA
2009,9,7,19,0,4,5,NA
2009,9,8,20,7,4,6,NA
2009,9,9,21,8,4,0,NA
2009,9,10,19,3,6,7,NA
2009,9,11,23,6,3,7,NA
2009,9,12,26,5,6,6,NA
2009,9,13,24,6,6,6,NA
2009,9,14,19,7,2,3,NA
2009,9,15,27,1,8,6,NA
2009,9,16,31,0,8,6,NA
2009,9,17,23,3,6,1,NA
2009,9,18,25,5,3,3,NA
2009,9,19,31,3,10,9,NA
2009,9,20,16,8,4,8,NA
2009,9,21,20,7,1,1,NA
2009,9,22,29,9,7,6,NA
2009,9,23,32,6,9,0,NA
2009,9,24,25,6,10,0,NA
2009,9,25,22,5,2,4,NA
2009,9,26,17,1,5,1,NA
2009,9,27,13,9,0,6,NA
2009,9,28,14,7,-3,5,NA
2009,9,29,21,9,6,2,NA
2009,9,30,11,7,-1,2,NA
2009,10,1,11,5,-5,0,NA
2009,10,2,13,3,-6,5,NA
2009,10,3,5,3,-6,7,NA
2009,10,4,4,9,1,1,NA
2009,10,5,6,1,1,6,NA
2009,10,6,17,0,1,2,NA
2009,10,7,2,3,-5,8,NA
2009,10,8,0,6,-9,1,NA
2009,10,9,-3,7,-9,8,NA
2009,10,10,-3,6,-6,8,NA
2009,10,11,-4,1,-6,5,NA
2009,10,12,-2,5,-6,7,NA
2009,10,13,0,1,-7,9,NA
2009,10,14,0,4,-3,8,NA
2009,10,15,2,5,-2,2,NA
2009,10,16,9,3,-3,8,NA
2009,10,17,14,8,3,1,NA
2009,10,18,9,5,0,1,NA
2009,10,19,8,6,-3,7,NA
2009,10,20,6,5,-3,6,NA
2009,10,21,8,9,-3,8,NA
2009,10,22,11,7,1,8,NA
2009,10,23,9,9,-3,2,NA
2009,10,24,7,2,1,2,NA
2009,10,25,10,0,-3,5,NA
2009,10,26,11,7,0,3,NA
2009,10,27,5,1,0,8,NA
2009,10,28,2,0,0,7,NA
2009,10,29,3,6,-2,4,NA
2009,10,30,3,8,0,5,NA
2009,10,31,10,6,0,1,NA
2009,11,1,6,0,-5,5,NA
2009,11,2,10,8,-7,9,NA
2009,11,3,9,2,-4,5,NA
2009,11,4,6,8,-8,0,NA
2009,11,5,18,3,0,9,NA
2009,11,6,10,6,0,1,NA
2009,11,7,9,3,-3,1,NA
2009,11,8,7,6,-5,9,NA
2009,11,9,7,4,-4,5,NA
2009,11,10,7,7,-6,8,NA
2009,11,11,6,4,-6,0,NA
2009,11,12,4,4,-6,0,NA
2009,11,13,6,3,-10,9,NA
2009,11,14,1,7,-10,2,NA
2009,11,15,7,0,-7,4,NA
2009,11,16,14,3,3,9,NA
2009,11,17,15,8,1,5,NA
2009,11,18,6,8,-5,5,NA
2009,11,19,7,2,-8,4,NA
2009,11,20,13,2,-6,2,NA
2009,11,21,6,4,-4,9,NA
2009,11,22,0,5,-12,4,NA
2009,11,23,4,4,-10,9,NA
2009,11,24,4,0,-7,6,NA
2009,11,25,4,3,-9,6,NA
2009,11,26,4,5,-4,2,NA
2009,11,27,1,3,-7,9,NA
2009,11,28,2,6,-9,4,NA
2009,11,29,9,7,-6,5,NA
2009,11,30,2,6,-4,8,NA
2009,12,1,-3,6,-7,4,NA
2009,12,2,-7,2,-17,2,NA
2009,12,3,-10,9,-16,9,NA
2009,12,4,-3,2,-13,1,NA
2009,12,5,-5,4,-13,6,NA
2009,12,6,-13,7,-29,6,NA
2009,12,7,NA,NA,NA,NA,<31
2009,12,8,NA,-32,0,NA,0
2009,12,9,NA,-24,8,NA,0
2009,12,10,NA,NA,NA,NA,<31
2009,12,11,NA,NA,NA,NA,<31
2009,12,12,NA,NA,NA,NA,NA
2009,12,13,NA,NA,NA,NA,<31
2009,12,14,NA,NA,NA,NA,<31
2009,12,15,NA,NA,NA,NA,NA
2009,12,16,-1,1,-21,2,NA
2009,12,17,1,3,-10,8,NA
2009,12,18,-3,1,-9,2,NA
2009,12,19,-2,0,-10,1,NA
2009,12,20,-5,0,-16,6,NA
2009,12,21,-10,7,-13,1,NA
2009,12,22,-13,3,-15,5,NA
2009,12,23,NA,-25,2,NA,0
2009,12,24,-15,2,NA,NA,0
2009,12,25,-12,0,-20,3,NA
2009,12,26,-5,4,-20,0,NA
2009,12,27,-5,4,-19,4,NA
2009,12,28,NA,-22,5,NA,0
2009,12,29,NA,NA,NA,NA,NA
2009,12,30,NA,NA,NA,NA,<31
2009,12,31,NA,-27,4,NA,NA
2010,1,1,NA,-32,4,NA,0
2010,1,2,NA,NA,NA,NA,<31
2010,1,3,-14,1,-17,7,NA
2010,1,4,-14,8,-17,1,NA
2010,1,5,NA,NA,NA,NA,<31
2010,1,6,-23,3,-30,8,NA
2010,1,7,-18,7,-26,4,NA
2010,1,8,-5,3,NA,NA,0
2010,1,9,3,9,-9,6,NA
2010,1,10,3,4,-3,0,NA
2010,1,11,6,2,-2,7,NA
2010,1,12,4,7,0,1,NA
2010,1,13,5,4,-7,9,NA
2010,1,14,5,6,-8,5,NA
2010,1,15,5,1,0,9,NA
2010,1,16,3,3,-6,5,NA
2010,1,17,0,3,-7,5,NA
2010,1,18,3,6,-6,5,NA
2010,1,19,NA,-5,6,NA,0
2010,1,20,-5,5,-12,9,NA
2010,1,21,-4,7,-11,9,NA
2010,1,22,-3,3,-6,8,NA
2010,1,23,-4,9,-6,8,NA
2010,1,24,-6,4,-12,6,NA
2010,1,25,-11,3,-16,7,NA
2010,1,26,-17,2,-23,3,NA
2010,1,27,-12,2,NA,NA,0
2010,1,28,-10,1,-25,9,NA
2010,1,29,-7,8,-19,8,NA
2010,1,30,NA,-13,0,NA,0
2010,1,31,-12,0,-13,7,NA
2010,2,1,-4,2,-14,2,NA
2010,2,2,-6,5,-16,3,NA
2010,2,3,-6,9,-8,8,NA
2010,2,4,-8,7,-11,3,NA
2010,2,5,-11,0,-16,6,NA
2010,2,6,-5,5,-15,6,NA
2010,2,7,-5,5,-13,7,NA
2010,2,8,-12,3,-22,4,NA
2010,2,9,-8,9,-24,7,NA
2010,2,10,-1,1,-16,9,NA
2010,2,11,-4,8,-17,4,NA
2010,2,12,-9,9,-21,7,NA
2010,2,13,NA,-12,1,NA,0
2010,2,14,-7,2,-19,4,NA
2010,2,15,2,6,-11,4,NA
2010,2,16,-2,0,-13,0,NA
2010,2,17,0,7,-7,1,NA
2010,2,18,0,5,-9,0,NA
2010,2,19,-5,1,-12,0,NA
2010,2,20,-8,1,-10,5,NA
2010,2,21,-3,3,-13,5,NA
2010,2,22,-7,0,-11,2,NA
2010,2,23,-6,8,-12,5,NA
2010,2,24,-5,4,-11,7,NA
2010,2,25,1,9,-15,8,NA
2010,2,26,1,6,-14,4,NA
2010,2,27,0,2,-8,6,NA
2010,2,28,-1,0,-10,8,NA
2010,3,1,4,2,-12,0,NA
2010,3,2,0,7,-9,5,NA
2010,3,3,1,9,-8,2,NA
2010,3,4,8,7,-2,3,NA
2010,3,5,6,7,-5,6,NA
2010,3,6,7,2,-6,2,NA
2010,3,7,7,5,-1,9,NA
2010,3,8,2,6,-2,2,NA
2010,3,9,NA,NA,NA,NA,<31
2010,3,10,0,0,-6,5,NA
2010,3,11,3,9,-10,1,NA
2010,3,12,8,7,-3,4,NA
2010,3,13,3,2,-4,5,NA
2010,3,14,6,4,-5,5,NA
2010,3,15,9,8,-1,3,NA
2010,3,16,12,3,0,0,NA
2010,3,17,9,8,1,8,NA
2010,3,18,3,8,-3,2,NA
2010,3,19,1,5,-7,0,NA
2010,3,20,12,6,-1,5,NA
2010,3,21,10,3,-2,8,NA
2010,3,22,0,3,-5,7,NA
2010,3,23,8,3,-6,0,NA
2010,3,24,-1,8,-8,2,NA
2010,3,25,6,4,-9,5,NA
2010,3,26,2,6,-5,2,NA
2010,3,27,15,0,-3,9,NA
2010,3,28,18,5,0,0,NA
2010,3,29,19,4,-2,3,NA
2010,3,30,11,4,-2,7,NA
2010,3,31,10,6,0,9,NA
2010,4,1,10,0,-3,2,NA
2010,4,2,11,9,-5,2,NA
2010,4,3,12,8,-2,0,NA
2010,4,4,11,5,-4,6,NA
2010,4,5,13,0,-8,1,NA
2010,4,6,14,5,-2,0,NA
2010,4,7,15,2,-1,7,NA
2010,4,8,18,4,-2,0,NA
2010,4,9,4,6,-3,8,NA
2010,4,10,3,0,-7,5,NA
2010,4,11,2,2,-10,2,NA
2010,4,12,NA,NA,NA,NA,<31
2010,4,13,1,2,0,6,NA
2010,4,14,7,2,0,6,NA
2010,4,15,11,4,-4,7,NA
2010,4,16,7,1,-4,5,NA
2010,4,17,15,7,-2,6,NA
2010,4,18,20,4,2,6,NA
2010,4,19,21,6,2,1,NA
2010,4,20,21,4,5,4,NA
2010,4,21,22,6,4,3,NA
2010,4,22,21,5,4,1,NA
2010,4,23,11,6,0,7,NA
2010,4,24,9,0,-3,8,NA
2010,4,25,6,9,-2,0,NA
2010,4,26,10,3,-3,6,NA
2010,4,27,13,1,0,7,NA
2010,4,28,8,4,5,7,NA
2010,4,29,NA,3,1,NA,0
2010,4,30,11,5,0,8,NA
2010,5,1,11,8,-1,3,NA
2010,5,2,13,7,-1,3,NA
2010,5,3,14,8,1,0,NA
2010,5,4,4,6,0,0,NA
2010,5,5,2,6,-2,2,NA
2010,5,6,5,7,-1,0,NA
2010,5,7,8,9,0,1,NA
2010,5,8,11,8,-2,8,NA
2010,5,9,9,7,0,9,NA
2010,5,10,13,0,0,1,NA
2010,5,11,16,4,0,6,NA
2010,5,12,19,6,3,7,NA
2010,5,13,20,4,4,6,NA
2010,5,14,21,3,4,8,NA
2010,5,15,23,1,7,5,NA
2010,5,16,25,6,4,9,NA
2010,5,17,28,3,10,3,NA
2010,5,18,29,9,9,9,NA
2010,5,19,22,9,8,9,NA
2010,5,20,20,8,5,0,NA
2010,5,21,11,4,1,6,NA
2010,5,22,8,3,0,8,NA
2010,5,23,6,6,2,5,NA
2010,5,24,16,6,1,0,NA
2010,5,25,14,9,3,0,NA
2010,5,26,18,2,0,2,NA
2010,5,27,12,9,2,7,NA
2010,5,28,5,2,3,2,NA
2010,5,29,3,9,0,0,NA
2010,5,30,6,2,0,1,NA
2010,5,31,9,5,1,7,NA
2010,6,1,14,6,1,2,NA
2010,6,2,21,6,3,6,NA
2010,6,3,13,5,7,5,NA
2010,6,4,17,9,6,0,NA
2010,6,5,19,7,6,3,NA
2010,6,6,22,2,5,1,NA
2010,6,7,14,1,9,8,NA
2010,6,8,12,7,5,2,NA
2010,6,9,13,2,3,1,NA
2010,6,10,8,6,5,2,NA
2010,6,11,17,4,5,5,NA
2010,6,12,21,5,5,7,NA
2010,6,13,25,6,9,7,NA
2010,6,14,19,3,10,7,NA
2010,6,15,17,9,7,9,NA
2010,6,16,19,2,5,5,NA
2010,6,17,16,7,10,6,NA
2010,6,18,19,2,10,0,NA
2010,6,19,21,3,11,3,NA
2010,6,20,24,2,9,9,NA
2010,6,21,25,3,10,8,NA
2010,6,22,23,2,9,5,NA
2010,6,23,24,3,9,8,NA
2010,6,24,25,0,11,2,NA
2010,6,25,23,8,11,5,NA
2010,6,26,21,2,10,7,NA
2010,6,27,26,2,11,6,NA
2010,6,28,26,4,12,7,NA
2010,6,29,28,1,15,6,NA
2010,6,30,23,5,7,5,NA
2010,7,1,20,3,4,2,NA
2010,7,2,19,1,6,9,NA
2010,7,3,21,2,6,8,NA
2010,7,4,21,6,8,0,NA
2010,7,5,16,9,8,9,NA
2010,7,6,21,9,9,8,NA
2010,7,7,23,2,9,5,NA
2010,7,8,27,7,11,4,NA
2010,7,9,30,1,11,9,NA
2010,7,10,19,3,9,5,NA
2010,7,11,22,7,9,1,NA
2010,7,12,25,3,8,8,NA
2010,7,13,16,5,6,6,NA
2010,7,14,21,2,NA,NA,0
2010,7,15,26,0,12,3,NA
2010,7,16,20,6,9,9,NA
2010,7,17,21,4,8,9,NA
2010,7,18,24,2,7,0,NA
2010,7,19,15,0,11,3,NA
2010,7,20,21,6,10,9,NA
2010,7,21,24,7,9,9,NA
2010,7,22,24,4,10,7,NA
2010,7,23,22,5,12,7,NA
2010,7,24,26,7,11,3,NA
2010,7,25,24,9,12,7,NA
2010,7,26,21,6,10,1,NA
2010,7,27,22,0,8,2,NA
2010,7,28,25,9,10,1,NA
2010,7,29,29,9,13,5,NA
2010,7,30,25,9,12,0,NA
2010,7,31,23,6,11,8,NA
2010,8,1,22,8,12,5,NA
2010,8,2,21,0,12,5,NA
2010,8,3,19,2,10,9,NA
2010,8,4,21,2,10,7,NA
2010,8,5,23,6,10,1,NA
2010,8,6,26,3,12,2,NA
2010,8,7,26,4,10,7,NA
2010,8,8,20,8,12,6,NA
2010,8,9,25,3,NA,NA,0
2010,8,10,24,5,10,5,NA
2010,8,11,24,4,11,8,NA
2010,8,12,19,6,11,5,NA
2010,8,13,18,1,12,2,NA
2010,8,14,20,2,10,2,NA
2010,8,15,21,9,9,6,NA
2010,8,16,22,0,9,5,NA
2010,8,17,16,9,10,9,NA
2010,8,18,22,4,10,3,NA
2010,8,19,23,7,11,7,NA
2010,8,20,19,1,9,5,NA
2010,8,21,18,8,9,3,NA
2010,8,22,16,1,8,4,NA
2010,8,23,15,8,6,2,NA
2010,8,24,22,4,6,6,NA
2010,8,25,28,3,6,2,NA
2010,8,26,31,4,8,1,NA
2010,8,27,18,4,6,4,NA
2010,8,28,15,2,2,1,NA
2010,8,29,12,1,1,8,NA
2010,8,30,14,4,4,4,NA
2010,8,31,21,1,3,5,NA
2010,9,1,17,5,4,2,NA
2010,9,2,19,6,3,6,NA
2010,9,3,24,0,3,0,NA
2010,9,4,19,8,6,2,NA
2010,9,5,NA,7,4,NA,0
2010,9,6,15,3,2,8,NA
2010,9,7,18,1,0,7,NA
2010,9,8,12,6,6,6,NA
2010,9,9,10,9,8,8,NA
2010,9,10,15,6,6,9,NA
2010,9,11,14,0,4,4,NA
2010,9,12,16,7,2,8,NA
2010,9,13,11,0,6,8,NA
2010,9,14,9,4,6,7,NA
2010,9,15,11,7,4,9,NA
2010,9,16,8,0,0,4,NA
2010,9,17,9,9,-6,7,NA
2010,9,18,13,0,-4,2,NA
2010,9,19,6,0,0,7,NA
2010,9,20,5,5,1,3,NA
2010,9,21,8,7,-1,9,NA
2010,9,22,12,4,0,3,NA
2010,9,23,16,0,0,1,NA
2010,9,24,18,6,1,2,NA
2010,9,25,23,0,4,7,NA
2010,9,26,20,9,5,3,NA
2010,9,27,23,7,4,2,NA
2010,9,28,19,6,8,9,NA
2010,9,29,19,5,3,5,NA
2010,9,30,17,0,0,8,NA
2010,10,1,NA,-1,2,NA,0
2010,10,2,25,4,6,9,NA
2010,10,3,18,2,2,3,NA
2010,10,4,15,0,9,0,NA
2010,10,5,15,0,4,0,NA
2010,10,6,23,1,3,3,NA
2010,10,7,22,7,1,0,NA
2010,10,8,20,5,3,0,NA
2010,10,9,21,5,1,6,NA
2010,10,10,26,5,6,3,NA
2010,10,11,14,0,0,3,NA
2010,10,12,15,2,1,3,NA
2010,10,13,18,8,2,6,NA
2010,10,14,20,8,0,2,NA
2010,10,15,9,9,-1,2,NA
2010,10,16,8,9,-4,3,NA
2010,10,17,11,1,-4,3,NA
2010,10,18,13,9,0,8,NA
2010,10,19,16,0,3,5,NA
2010,10,20,13,4,0,0,NA
2010,10,21,18,7,-1,5,NA
2010,10,22,9,3,-2,3,NA
2010,10,23,6,0,-3,5,NA
2010,10,24,4,8,1,0,NA
2010,10,25,1,2,-1,3,NA
2010,10,26,-1,7,-6,3,NA
2010,10,27,-4,2,-9,0,NA
2010,10,28,0,2,-4,1,NA
2010,10,29,0,0,-3,6,NA
2010,10,30,7,8,-3,1,NA
2010,10,31,14,7,-3,7,NA
2010,11,1,13,5,-1,2,NA
2010,11,2,14,1,0,5,NA
2010,11,3,11,9,-2,6,NA
2010,11,4,14,6,-2,9,NA
2010,11,5,16,2,-3,6,NA
2010,11,6,9,9,-6,9,NA
2010,11,7,11,6,-5,1,NA
2010,11,8,4,7,-6,7,NA
2010,11,9,6,2,-8,3,NA
2010,11,10,4,7,-11,4,NA
2010,11,11,3,7,-8,5,NA
2010,11,12,3,0,-7,4,NA
2010,11,13,7,3,-6,3,NA
2010,11,14,7,0,-2,1,NA
2010,11,15,5,3,-1,0,NA
2010,11,16,-1,4,-11,3,NA
2010,11,17,-10,3,-12,2,NA
2010,11,18,-12,1,-24,4,NA
2010,11,19,-14,2,-24,4,NA
2010,11,20,-13,0,-22,9,NA
2010,11,21,-16,9,-20,9,NA
2010,11,22,-19,2,-26,8,NA
2010,11,23,NA,-32,4,NA,0
2010,11,24,NA,-28,7,NA,0
2010,11,25,2,9,-19,4,NA
2010,11,26,0,6,-6,7,NA
2010,11,27,-1,6,-15,7,NA
2010,11,28,NA,-15,8,NA,0
2010,11,29,-6,8,-19,2,NA
2010,11,30,-9,9,-18,0,NA
2010,12,1,-10,2,-20,5,NA
2010,12,2,-9,8,-19,6,NA
2010,12,3,-6,5,-11,8,NA
2010,12,4,-7,7,-15,5,NA
2010,12,5,-7,9,-23,5,NA
2010,12,6,-9,5,-25,4,NA
2010,12,7,-11,4,-21,6,NA
2010,12,8,-9,6,-16,3,NA
2010,12,9,-10,5,-17,9,NA
2010,12,10,-13,6,-19,5,NA
2010,12,11,-14,5,-18,4,NA
2010,12,12,-8,5,-17,2,NA
2010,12,13,-4,8,-15,4,NA
2010,12,14,0,2,-14,5,NA
2010,12,15,-1,4,-13,7,NA
2010,12,16,-13,7,-17,6,NA
2010,12,17,-11,7,-14,9,NA
2010,12,18,-11,6,-17,6,NA
2010,12,19,-11,0,-18,9,NA
2010,12,20,-14,7,-21,0,NA
2010,12,21,-12,6,-20,4,NA
2010,12,22,-7,9,-18,4,NA
2010,12,23,-12,0,-19,0,NA
2010,12,24,-4,6,-19,8,NA
2010,12,25,1,3,-6,7,NA
2010,12,26,4,8,-10,8,NA
2010,12,27,-3,5,-11,7,NA
2010,12,28,-6,6,-9,0,NA
2010,12,29,NA,NA,NA,NA,<31
2010,12,30,-18,1,-25,8,NA
2010,12,31,-17,7,-23,7,NA
2011,1,1,-2,1,-22,2,NA
2011,1,2,-1,4,-10,9,NA
2011,1,3,-3,3,-10,1,NA
2011,1,4,0,2,-8,2,NA
2011,1,5,1,7,-9,0,NA
2011,1,6,2,3,-8,3,NA
2011,1,7,-5,4,-15,5,NA
2011,1,8,-5,5,-13,3,NA
2011,1,9,-13,1,-16,6,NA
2011,1,10,-16,0,-25,7,NA
2011,1,11,-21,2,-28,0,NA
2011,1,12,-21,8,-33,5,NA
2011,1,13,-21,2,-27,2,NA
2011,1,14,-22,9,-25,4,NA
2011,1,15,-17,8,-26,2,NA
2011,1,16,-19,6,-22,2,NA
2011,1,17,NA,-22,9,NA,0
2011,1,18,-6,8,-24,7,NA
2011,1,19,-5,3,-16,0,NA
2011,1,20,2,7,-18,0,NA
2011,1,21,1,7,-8,3,NA
2011,1,22,1,2,-9,9,NA
2011,1,23,6,4,-4,1,NA
2011,1,24,2,2,-9,6,NA
2011,1,25,NA,NA,NA,NA,<31
2011,1,26,4,2,-4,1,NA
2011,1,27,4,6,-2,1,NA
2011,1,28,2,9,-12,7,NA
2011,1,29,-12,3,-21,0,NA
2011,1,30,NA,-22,2,NA,0
2011,1,31,-22,4,-32,3,NA
2011,2,1,-14,3,-28,2,NA
2011,2,2,4,0,-14,4,NA
2011,2,3,4,0,-2,9,NA
2011,2,4,6,2,1,8,NA
2011,2,5,2,6,-8,9,NA
2011,2,6,-8,4,-20,5,NA
2011,2,7,-16,2,-26,6,NA
2011,2,8,-13,0,-26,6,NA
2011,2,9,-4,0,-22,5,NA
2011,2,10,2,8,-4,6,NA
2011,2,11,2,8,-4,7,NA
2011,2,12,4,4,-3,7,NA
2011,2,13,3,8,-3,1,NA
2011,2,14,3,1,-5,4,NA
2011,2,15,3,8,-16,2,NA
2011,2,16,-16,0,-21,0,NA
2011,2,17,-21,1,-24,8,NA
2011,2,18,-20,9,-29,0,NA
2011,2,19,-18,7,-29,3,NA
2011,2,20,-16,8,-26,7,NA
2011,2,21,-4,4,-19,9,NA
2011,2,22,-6,3,-17,0,NA
2011,2,23,-17,5,-23,7,NA
2011,2,24,-22,8,-29,2,NA
2011,2,25,-17,4,-30,7,NA
2011,2,26,-4,8,-18,9,NA
2011,2,27,-7,9,-16,2,NA
2011,2,28,-16,4,-28,4,NA
2011,3,1,-18,1,-33,6,NA
2011,3,2,-20,9,-29,0,NA
2011,3,3,-17,5,-26,0,NA
2011,3,4,-15,1,-25,2,NA
2011,3,5,-14,5,-19,9,NA
2011,3,6,-15,6,-27,4,NA
2011,3,7,-14,2,-26,1,NA
2011,3,8,-10,1,-24,5,NA
2011,3,9,-2,9,-22,9,NA
2011,3,10,-2,2,-13,8,NA
2011,3,11,-17,3,-21,2,NA
2011,3,12,-4,8,-23,1,NA
2011,3,13,4,5,-10,9,NA
2011,3,14,5,3,-1,8,NA
2011,3,15,3,3,-5,1,NA
2011,3,16,-2,3,-7,1,NA
2011,3,17,0,2,-4,4,NA
2011,3,18,3,0,-4,6,NA
2011,3,19,-1,0,-5,3,NA
2011,3,20,-2,6,-5,1,NA
2011,3,21,-1,5,-5,3,NA
2011,3,22,-2,5,-5,0,NA
2011,3,23,-4,3,-7,9,NA
2011,3,24,-5,6,-10,1,NA
2011,3,25,-6,6,-13,8,NA
2011,3,26,-5,1,-8,6,NA
2011,3,27,-3,6,-6,0,NA
2011,3,28,-1,5,-5,5,NA
2011,3,29,0,8,-4,7,NA
2011,3,30,5,4,-7,3,NA
2011,3,31,5,9,0,2,NA
2011,4,1,4,2,-2,9,NA
2011,4,2,2,5,-2,2,NA
2011,4,3,2,9,-7,2,NA
2011,4,4,5,5,-4,6,NA
2011,4,5,NA,-6,5,NA,0
2011,4,6,11,6,-4,6,NA
2011,4,7,3,1,-7,4,NA
2011,4,8,3,9,-7,7,NA
2011,4,9,8,1,-2,9,NA
2011,4,10,11,0,-1,9,NA
2011,4,11,15,2,1,2,NA
2011,4,12,3,8,-4,6,NA
2011,4,13,7,1,-6,5,NA
2011,4,14,1,8,-2,4,NA
2011,4,15,1,3,-2,8,NA
2011,4,16,0,4,-3,6,NA
2011,4,17,1,1,-5,4,NA
2011,4,18,4,0,-8,2,NA
2011,4,19,7,1,-5,6,NA
2011,4,20,9,3,-4,3,NA
2011,4,21,10,2,-5,4,NA
2011,4,22,10,1,-4,9,NA
2011,4,23,11,5,-3,2,NA
2011,4,24,15,6,-2,6,NA
2011,4,25,18,0,-3,5,NA
2011,4,26,16,4,3,7,NA
2011,4,27,12,3,0,6,NA
2011,4,28,10,6,-1,4,NA
2011,4,29,11,4,0,3,NA
2011,4,30,11,1,-1,6,NA
2011,5,1,13,9,-1,1,NA
2011,5,2,19,8,0,5,NA
2011,5,3,13,3,4,7,NA
2011,5,4,15,4,1,6,NA
2011,5,5,15,3,1,3,NA
2011,5,6,15,7,1,7,NA
2011,5,7,13,7,0,2,NA
2011,5,8,12,1,2,4,NA
2011,5,9,17,5,-1,1,NA
2011,5,10,19,4,0,0,NA
2011,5,11,20,5,5,8,NA
2011,5,12,22,5,5,9,NA
2011,5,13,18,4,6,3,NA
2011,5,14,19,1,1,2,NA
2011,5,15,19,6,3,4,NA
2011,5,16,22,2,7,8,NA
2011,5,17,19,0,4,0,NA
2011,5,18,20,3,1,1,NA
2011,5,19,21,2,4,9,NA
2011,5,20,22,9,4,5,NA
2011,5,21,24,3,7,1,NA
2011,5,22,25,0,10,6,NA
2011,5,23,12,9,4,8,NA
2011,5,24,10,8,4,8,NA
2011,5,25,15,5,6,9,NA
2011,5,26,18,5,9,9,NA
